kml,data,true,pred,confianca,prob_true,acerto,tempo_seg
AVEIA_517879709-1_plantio_15-06-24_colheita_15-10-24.kml,2024-06-15,AVEIA,AVEIA,92.6,92.6,True,10.0
SOJA_518518247-1_plantio_01-11-24_colheita_20-04-25.kml,2024-11-01,SOJA,SOJA,73.8,73.8,True,10.1
MILHO_518067727-1_plantio_29-09-24_colheita_17-01-25.kml,2024-09-29,MILHO,MILHO,69.4,69.4,True,10.1
TRIGO_517468586-1_plantio_01-06-24_colheita_10-10-24.kml,2024-06-01,TRIGO,TRIGO,93.1,93.1,True,10.1
AVEIA_517895398-1_plantio_21-05-24_colheita_20-09-24.kml,2024-05-21,AVEIA,AVEIA,93.0,93.0,True,10.1
TRIGO_517509429-1_plantio_25-05-24_colheita_01-10-24.kml,2024-05-25,TRIGO,TRIGO,93.3,93.3,True,10.0
AVEIA_520026528-1_plantio_06-06-25_colheita_13-11-25.kml,2025-06-06,AVEIA,AVEIA,93.8,93.8,True,10.1
TRIGO_519875572-1_plantio_01-06-25_colheita_01-11-25.kml,2025-06-01,TRIGO,TRIGO,92.5,92.5,True,10.1
AVEIA_517636436-1_plantio_23-05-24_colheita_20-09-24.kml,2024-05-23,AVEIA,AVEIA,93.4,93.4,True,10.1
TRIGO_519796251-1_plantio_01-06-25_colheita_09-10-25.kml,2025-06-01,TRIGO,TRIGO,86.4,86.4,True,10.1
MILHO_518224556-1_plantio_22-10-24_colheita_25-03-25.kml,2024-10-22,MILHO,SOJA,70.3,9.7,False,10.1
FEIJÃO_517470436-1_plantio_23-02-24_colheita_29-05-24.kml,2024-02-23,FEIJÃO,FEIJÃO,87.7,87.7,True,10.1
SOJA_517332944-1_plantio_26-01-24_colheita_10-04-24.kml,2024-01-26,SOJA,MILHO,69.9,5.0,False,10.1
TRIGO_517565758-1_plantio_15-05-24_colheita_22-09-24.kml,2024-05-15,TRIGO,TRIGO,91.2,91.2,True,10.1
AVEIA_519877568-1_plantio_01-06-25_colheita_19-09-25.kml,2025-06-01,AVEIA,AVEIA,92.9,92.9,True,10.1
SOJA_517826147-1_plantio_01-10-24_colheita_01-02-25.kml,2024-10-01,SOJA,SOJA,70.5,70.5,True,10.1
FEIJÃO_517402057-1_plantio_07-02-24_colheita_12-05-24.kml,2024-02-07,FEIJÃO,MILHO,75.4,18.4,False,10.1
SOJA_518725324-1_plantio_15-10-24_colheita_23-01-25.kml,2024-10-15,SOJA,SOJA,37.8,37.8,True,10.1
SOJA_519703732-1_plantio_05-10-25_colheita_05-01-26.kml,2025-10-05,SOJA,FEIJÃO,59.0,27.7,False,10.0
AVEIA_519623537-1_plantio_05-06-25_colheita_05-10-25.kml,2025-06-05,AVEIA,AVEIA,91.4,91.4,True,10.0
SOJA_518126661-1_plantio_01-10-24_colheita_03-02-25.kml,2024-10-01,SOJA,SOJA,51.8,51.8,True,10.1
FEIJÃO_519013656-1_plantio_24-02-25_colheita_02-06-25.kml,2025-02-24,FEIJÃO,FEIJÃO,85.6,85.6,True,10.1
MILHO_520251036-1_plantio_11-09-25_colheita_25-01-26.kml,2025-09-11,MILHO,MILHO,64.4,64.4,True,10.1
FEIJÃO_518400057-1_plantio_16-12-24_colheita_01-02-25.kml,2024-12-16,FEIJÃO,SOJA,47.3,27.7,False,10.1
FEIJÃO_518308113-1_plantio_25-09-24_colheita_19-12-24.kml,2024-09-25,FEIJÃO,SOJA,61.2,6.1,False,10.1
TRIGO_519912184-1_plantio_30-05-25_colheita_20-07-25.kml,2025-05-30,TRIGO,TRIGO,87.4,87.4,True,10.1
TRIGO_517939736-1_plantio_10-06-24_colheita_10-11-24.kml,2024-06-10,TRIGO,TRIGO,93.1,93.1,True,10.1
TRIGO_517694416-1_plantio_15-04-24_colheita_01-09-24.kml,2024-04-15,TRIGO,TRIGO,92.2,92.2,True,10.1
MILHO_518787507-1_plantio_04-03-25_colheita_01-08-25.kml,2025-03-04,MILHO,FEIJÃO,61.4,32.5,False,10.1
FEIJÃO_517278028-1_plantio_18-01-24_colheita_12-04-24.kml,2024-01-18,FEIJÃO,MILHO,46.1,41.1,False,10.1
MILHO_520310139-1_plantio_01-09-25_colheita_01-03-26.kml,2025-09-01,MILHO,MILHO,50.4,50.4,True,10.1
TRIGO_517567590-1_plantio_21-05-24_colheita_01-10-24.kml,2024-05-21,TRIGO,TRIGO,90.8,90.8,True,10.1
SOJA_518343259-1_plantio_01-11-24_colheita_01-04-25.kml,2024-11-01,SOJA,SOJA,77.9,77.9,True,10.1
AVEIA_519587046-1_plantio_01-06-25_colheita_15-10-25.kml,2025-06-01,AVEIA,AVEIA,90.1,90.1,True,10.1
AVEIA_520080544-1_plantio_20-06-25_colheita_07-11-25.kml,2025-06-20,AVEIA,AVEIA,92.7,92.7,True,10.1
MILHO_519714051-1_plantio_15-02-25_colheita_15-08-25.kml,2025-02-15,MILHO,MILHO,79.2,79.2,True,10.1
AVEIA_519625325-1_plantio_01-06-25_colheita_20-09-25.kml,2025-06-01,AVEIA,AVEIA,92.4,92.4,True,10.0
AVEIA_519804073-1_plantio_01-06-25_colheita_15-10-25.kml,2025-06-01,AVEIA,AVEIA,93.5,93.5,True,10.1
TRIGO_519710264-1_plantio_11-06-25_colheita_20-10-25.kml,2025-06-11,TRIGO,TRIGO,92.2,92.2,True,10.1
MILHO_518450806-1_plantio_11-08-24_colheita_11-12-24.kml,2024-08-11,MILHO,MILHO,84.7,84.7,True,10.7
SOJA_518461217-1_plantio_01-11-24_colheita_20-03-25.kml,2024-11-01,SOJA,SOJA,90.5,90.5,True,10.1
TRIGO_519542607-1_plantio_01-06-25_colheita_10-11-25.kml,2025-06-01,TRIGO,TRIGO,93.3,93.3,True,10.1
MILHO_518579638-1_plantio_21-09-24_colheita_31-01-25.kml,2024-09-21,MILHO,MILHO,55.5,55.5,True,10.1
AVEIA_517560562-1_plantio_20-05-24_colheita_01-10-24.kml,2024-05-20,AVEIA,AVEIA,92.9,92.9,True,10.1
MILHO_518569016-1_plantio_28-08-24_colheita_01-01-25.kml,2024-08-28,MILHO,MILHO,90.1,90.1,True,10.1
SOJA_518331333-1_plantio_01-10-24_colheita_01-02-25.kml,2024-10-01,SOJA,SOJA,49.3,49.3,True,10.1
AVEIA_517853350-1_plantio_03-06-24_colheita_11-09-24.kml,2024-06-03,AVEIA,AVEIA,93.6,93.6,True,10.1
AVEIA_517857585-1_plantio_01-06-24_colheita_30-10-24.kml,2024-06-01,AVEIA,AVEIA,93.3,93.3,True,10.1
FEIJÃO_519537141-1_plantio_20-02-25_colheita_10-05-25.kml,2025-02-20,FEIJÃO,MILHO,56.7,36.9,False,10.1
TRIGO_517967030-1_plantio_24-06-24_colheita_05-11-24.kml,2024-06-24,TRIGO,TRIGO,91.3,91.3,True,10.1
SOJA_518516856-1_plantio_20-10-24_colheita_27-02-25.kml,2024-10-20,SOJA,SOJA,79.9,79.9,True,10.1
AVEIA_517343008-1_plantio_01-06-24_colheita_01-11-24.kml,2024-06-01,AVEIA,AVEIA,94.0,94.0,True,10.1
AVEIA_519812047-1_plantio_02-06-25_colheita_01-11-25.kml,2025-06-02,AVEIA,AVEIA,91.9,91.9,True,10.1
FEIJÃO_518516796-1_plantio_11-10-24_colheita_11-01-25.kml,2024-10-11,FEIJÃO,SOJA,92.2,3.5,False,10.1
TRIGO_519576344-1_plantio_01-06-25_colheita_02-10-25.kml,2025-06-01,TRIGO,TRIGO,91.6,91.6,True,10.1
MILHO_519750862-1_plantio_15-05-25_colheita_15-10-25.kml,2025-05-15,MILHO,MILHO,94.0,94.0,True,10.1
FEIJÃO_518466599-1_plantio_20-09-24_colheita_20-12-24.kml,2024-09-20,FEIJÃO,SOJA,85.4,3.8,False,10.1
SOJA_518375165-1_plantio_20-09-24_colheita_20-01-25.kml,2024-09-20,SOJA,MILHO,57.8,14.8,False,10.1
FEIJÃO_517535436-1_plantio_15-02-24_colheita_30-05-24.kml,2024-02-15,FEIJÃO,MILHO,52.6,41.1,False,10.1
FEIJÃO_517266223-1_plantio_15-02-24_colheita_20-05-24.kml,2024-02-15,FEIJÃO,MILHO,63.9,29.9,False,10.1
SOJA_518690468-1_plantio_10-11-24_colheita_20-04-25.kml,2024-11-10,SOJA,SOJA,91.0,91.0,True,10.1
MILHO_517317630-1_plantio_28-01-24_colheita_16-05-24.kml,2024-01-28,MILHO,FEIJÃO,73.6,13.1,False,10.1
AVEIA_517530843-1_plantio_21-05-24_colheita_10-10-24.kml,2024-05-21,AVEIA,AVEIA,93.8,93.8,True,10.1
MILHO_518628731-1_plantio_20-09-24_colheita_08-01-25.kml,2024-09-20,MILHO,FEIJÃO,57.5,10.8,False,10.1
SOJA_518848168-1_plantio_15-11-24_colheita_01-03-25.kml,2024-11-15,SOJA,SOJA,90.7,90.7,True,10.1
FEIJÃO_520192797-1_plantio_01-09-25_colheita_20-11-25.kml,2025-09-01,FEIJÃO,FEIJÃO,46.0,46.0,True,10.1
SOJA_518941634-1_plantio_07-11-24_colheita_30-04-25.kml,2024-11-07,SOJA,SOJA,58.8,58.8,True,10.1
MILHO_519453903-1_plantio_31-01-25_colheita_21-05-25.kml,2025-01-31,MILHO,MILHO,62.7,62.7,True,10.1
FEIJÃO_517368182-1_plantio_05-02-24_colheita_25-05-24.kml,2024-02-05,FEIJÃO,MILHO,75.1,18.5,False,10.1
AVEIA_519612287-1_plantio_04-06-25_colheita_10-10-25.kml,2025-06-04,AVEIA,AVEIA,93.7,93.7,True,10.1
SOJA_518449327-1_plantio_20-10-24_colheita_10-03-25.kml,2024-10-20,SOJA,SOJA,83.2,83.2,True,10.1
TRIGO_517853755-1_plantio_25-05-24_colheita_17-09-24.kml,2024-05-25,TRIGO,TRIGO,93.6,93.6,True,10.1
AVEIA_518142490-1_plantio_18-06-24_colheita_01-10-24.kml,2024-06-18,AVEIA,AVEIA,93.7,93.7,True,10.1
MILHO_520145510-1_plantio_15-06-25_colheita_15-11-25.kml,2025-06-15,MILHO,MILHO,91.4,91.4,True,10.1
AVEIA_517620721-1_plantio_01-06-24_colheita_01-11-24.kml,2024-06-01,AVEIA,AVEIA,90.3,90.3,True,10.1
FEIJÃO_519442097-1_plantio_20-02-25_colheita_30-05-25.kml,2025-02-20,FEIJÃO,FEIJÃO,53.8,53.8,True,10.1
FEIJÃO_518655016-1_plantio_25-09-24_colheita_30-12-24.kml,2024-09-25,FEIJÃO,SOJA,82.1,10.8,False,10.1
AVEIA_519509612-1_plantio_10-06-25_colheita_23-10-25.kml,2025-06-10,AVEIA,AVEIA,92.9,92.9,True,10.1
MILHO_518733005-1_plantio_18-09-24_colheita_16-01-25.kml,2024-09-18,MILHO,FEIJÃO,73.2,9.4,False,10.0
AVEIA_517521708-1_plantio_01-06-24_colheita_01-10-24.kml,2024-06-01,AVEIA,AVEIA,92.6,92.6,True,10.1
SOJA_520002192-1_plantio_01-10-25_colheita_31-01-26.kml,2025-10-01,SOJA,SOJA,75.2,75.2,True,10.1
SOJA_517805092-1_plantio_10-10-24_colheita_20-02-25.kml,2024-10-10,SOJA,SOJA,44.8,44.8,True,10.1
SOJA_518413052-1_plantio_25-10-24_colheita_25-03-25.kml,2024-10-25,SOJA,SOJA,47.0,47.0,True,10.0
SOJA_517988319-1_plantio_21-10-24_colheita_15-03-25.kml,2024-10-21,SOJA,SOJA,68.7,68.7,True,10.0
SOJA_518847909-1_plantio_21-10-24_colheita_15-03-25.kml,2024-10-21,SOJA,SOJA,45.9,45.9,True,10.1
SOJA_518260622-1_plantio_01-10-24_colheita_10-02-25.kml,2024-10-01,SOJA,SOJA,64.2,64.2,True,10.1
FEIJÃO_519805771-1_plantio_11-09-25_colheita_28-11-25.kml,2025-09-11,FEIJÃO,MILHO,58.4,23.8,False,10.1
AVEIA_517796446-1_plantio_05-06-24_colheita_10-10-24.kml,2024-06-05,AVEIA,AVEIA,93.4,93.4,True,10.1
MILHO_520364552-1_plantio_01-10-25_colheita_01-05-26.kml,2025-10-01,MILHO,SOJA,44.7,12.9,False,10.0
AVEIA_517710745-1_plantio_01-06-24_colheita_30-10-24.kml,2024-06-01,AVEIA,AVEIA,93.1,93.1,True,10.1
AVEIA_519892631-1_plantio_30-06-25_colheita_30-10-25.kml,2025-06-30,AVEIA,AVEIA,93.7,93.7,True,10.1
TRIGO_519351720-1_plantio_20-06-25_colheita_07-11-25.kml,2025-06-20,TRIGO,TRIGO,93.3,93.3,True,10.1
SOJA_518705793-1_plantio_26-10-24_colheita_01-04-25.kml,2024-10-26,SOJA,FEIJÃO,37.4,23.8,False,10.1
FEIJÃO_518495655-1_plantio_01-09-24_colheita_01-12-24.kml,2024-09-01,FEIJÃO,FEIJÃO,50.0,50.0,True,10.1
AVEIA_518178918-1_plantio_20-06-24_colheita_10-11-24.kml,2024-06-20,AVEIA,AVEIA,93.4,93.4,True,10.0
AVEIA_519815080-1_plantio_25-04-25_colheita_28-08-25.kml,2025-04-25,AVEIA,AVEIA,90.2,90.2,True,10.1
SOJA_518178513-1_plantio_01-11-24_colheita_09-02-25.kml,2024-11-01,SOJA,SOJA,90.9,90.9,True,10.1
SOJA_520370975-1_plantio_01-10-25_colheita_01-02-26.kml,2025-10-01,SOJA,SOJA,84.4,84.4,True,10.1
FEIJÃO_517493410-1_plantio_20-02-24_colheita_10-06-24.kml,2024-02-20,FEIJÃO,FEIJÃO,90.6,90.6,True,10.0
SOJA_517890486-1_plantio_20-10-24_colheita_05-03-25.kml,2024-10-20,SOJA,SOJA,89.7,89.7,True,10.1
MILHO_518225703-1_plantio_10-08-24_colheita_20-01-25.kml,2024-08-10,MILHO,MILHO,84.4,84.4,True,10.1
FEIJÃO_519557891-1_plantio_08-03-25_colheita_22-05-25.kml,2025-03-08,FEIJÃO,MILHO,63.0,30.8,False,10.1
TRIGO_519753586-1_plantio_21-06-25_colheita_20-10-25.kml,2025-06-21,TRIGO,TRIGO,93.1,93.1,True,10.1
FEIJÃO_519465578-1_plantio_24-02-25_colheita_20-05-25.kml,2025-02-24,FEIJÃO,FEIJÃO,77.0,77.0,True,10.1
TRIGO_518059141-1_plantio_01-06-24_colheita_15-10-24.kml,2024-06-01,TRIGO,TRIGO,90.2,90.2,True,10.1
TRIGO_517488303-1_plantio_01-06-24_colheita_01-10-24.kml,2024-06-01,TRIGO,TRIGO,93.5,93.5,True,10.1
FEIJÃO_519311137-1_plantio_01-03-25_colheita_20-05-25.kml,2025-03-01,FEIJÃO,FEIJÃO,87.8,87.8,True,10.1
SOJA_520107082-1_plantio_05-12-25_colheita_14-04-26.kml,2025-12-05,SOJA,SOJA,45.7,45.7,True,10.0
TRIGO_517582680-1_plantio_01-06-24_colheita_20-10-24.kml,2024-06-01,TRIGO,TRIGO,93.2,93.2,True,10.1
MILHO_520164806-1_plantio_28-05-25_colheita_01-12-25.kml,2025-05-28,MILHO,MILHO,81.0,81.0,True,10.0
MILHO_519979405-1_plantio_30-04-25_colheita_01-12-25.kml,2025-04-30,MILHO,MILHO,91.5,91.5,True,10.0
SOJA_520005828-1_plantio_21-09-25_colheita_14-01-26.kml,2025-09-21,SOJA,SOJA,88.2,88.2,True,10.1
FEIJÃO_517433106-1_plantio_01-03-24_colheita_21-05-24.kml,2024-03-01,FEIJÃO,FEIJÃO,71.7,71.7,True,10.1
TRIGO_517582804-1_plantio_10-06-24_colheita_20-10-24.kml,2024-06-10,TRIGO,TRIGO,93.5,93.5,True,10.0
SOJA_520254428-1_plantio_01-11-25_colheita_14-02-26.kml,2025-11-01,SOJA,SOJA,63.2,63.2,True,10.1
SOJA_518838873-1_plantio_20-11-24_colheita_28-02-25.kml,2024-11-20,SOJA,SOJA,84.0,84.0,True,10.0
TRIGO_517680471-1_plantio_05-06-24_colheita_20-10-24.kml,2024-06-05,TRIGO,TRIGO,93.0,93.0,True,10.1
AVEIA_517929586-1_plantio_27-05-24_colheita_01-10-24.kml,2024-05-27,AVEIA,AVEIA,91.9,91.9,True,10.1
MILHO_517980823-1_plantio_01-09-24_colheita_01-04-25.kml,2024-09-01,MILHO,MILHO,46.7,46.7,True,10.0
TRIGO_519736599-1_plantio_01-06-25_colheita_20-10-25.kml,2025-06-01,TRIGO,TRIGO,92.6,92.6,True,10.1
TRIGO_517726358-1_plantio_05-07-24_colheita_20-11-24.kml,2024-07-05,TRIGO,TRIGO,91.1,91.1,True,10.1
SOJA_520293628-1_plantio_11-11-25_colheita_01-04-26.kml,2025-11-11,SOJA,SOJA,89.5,89.5,True,10.1
TRIGO_517531484-1_plantio_25-05-24_colheita_01-10-24.kml,2024-05-25,TRIGO,TRIGO,93.4,93.4,True,10.1
MILHO_519941299-1_plantio_15-09-25_colheita_23-01-26.kml,2025-09-15,MILHO,FEIJÃO,75.9,14.9,False,10.1
SOJA_517847503-1_plantio_20-09-24_colheita_30-01-25.kml,2024-09-20,SOJA,MILHO,78.9,9.3,False,10.1
MILHO_518263107-1_plantio_10-08-24_colheita_10-12-24.kml,2024-08-10,MILHO,MILHO,83.9,83.9,True,10.1
MILHO_518400022-1_plantio_20-11-24_colheita_10-03-25.kml,2024-11-20,MILHO,SOJA,82.9,7.4,False,10.1
MILHO_519754217-1_plantio_10-04-25_colheita_01-10-25.kml,2025-04-10,MILHO,MILHO,91.5,91.5,True,10.1
MILHO_518265593-1_plantio_15-08-24_colheita_03-12-24.kml,2024-08-15,MILHO,MILHO,88.2,88.2,True,10.1
AVEIA_517742332-1_plantio_21-05-24_colheita_15-09-24.kml,2024-05-21,AVEIA,AVEIA,92.1,92.1,True,10.1
MILHO_518415949-1_plantio_01-09-24_colheita_15-01-25.kml,2024-09-01,MILHO,FEIJÃO,42.2,41.3,False,10.0
FEIJÃO_518911613-1_plantio_10-10-24_colheita_01-01-25.kml,2024-10-10,FEIJÃO,SOJA,42.0,23.4,False,10.1
TRIGO_518005977-1_plantio_10-06-24_colheita_18-10-24.kml,2024-06-10,TRIGO,TRIGO,90.2,90.2,True,10.1
MILHO_518426916-1_plantio_21-08-24_colheita_15-02-25.kml,2024-08-21,MILHO,MILHO,88.5,88.5,True,10.1
SOJA_518393503-1_plantio_01-10-24_colheita_08-02-25.kml,2024-10-01,SOJA,SOJA,86.9,86.9,True,10.1
MILHO_519384089-2_plantio_01-05-25_colheita_01-11-25.kml,2025-05-01,MILHO,MILHO,95.3,95.3,True,10.1
MILHO_519873396-1_plantio_10-05-25_colheita_01-11-25.kml,2025-05-10,MILHO,MILHO,90.3,90.3,True,10.1
MILHO_519972387-1_plantio_15-05-25_colheita_01-11-25.kml,2025-05-15,MILHO,MILHO,92.6,92.6,True,10.1
AVEIA_519285323-1_plantio_21-05-25_colheita_08-10-25.kml,2025-05-21,AVEIA,AVEIA,92.4,92.4,True,10.1
TRIGO_517506104-1_plantio_01-06-24_colheita_15-10-24.kml,2024-06-01,TRIGO,TRIGO,90.6,90.6,True,10.1
MILHO_518257181-1_plantio_21-08-24_colheita_08-01-25.kml,2024-08-21,MILHO,MILHO,47.2,47.2,True,10.1
MILHO_517306527-1_plantio_15-02-24_colheita_15-07-24.kml,2024-02-15,MILHO,MILHO,89.4,89.4,True,10.1
AVEIA_520338050-1_plantio_07-07-25_colheita_20-09-25.kml,2025-07-07,AVEIA,AVEIA,93.9,93.9,True,10.1
TRIGO_517472780-1_plantio_25-05-24_colheita_10-11-24.kml,2024-05-25,TRIGO,TRIGO,91.9,91.9,True,10.0
MILHO_517331663-1_plantio_25-01-24_colheita_13-05-24.kml,2024-01-25,MILHO,MILHO,50.0,50.0,True,10.1
TRIGO_518029833-1_plantio_08-06-24_colheita_21-10-24.kml,2024-06-08,TRIGO,TRIGO,92.3,92.3,True,10.1
TRIGO_517681375-1_plantio_01-06-24_colheita_07-10-24.kml,2024-06-01,TRIGO,TRIGO,91.5,91.5,True,10.1
TRIGO_517907363-1_plantio_25-05-24_colheita_05-10-24.kml,2024-05-25,TRIGO,TRIGO,91.7,91.7,True,10.0
AVEIA_519530547-1_plantio_10-06-25_colheita_01-10-25.kml,2025-06-10,AVEIA,AVEIA,91.0,91.0,True,10.1
MILHO_520160485-1_plantio_21-08-25_colheita_19-12-25.kml,2025-08-21,MILHO,MILHO,61.5,61.5,True,10.1
AVEIA_517409103-1_plantio_03-06-24_colheita_15-10-24.kml,2024-06-03,AVEIA,AVEIA,92.9,92.9,True,10.1
TRIGO_518095870-1_plantio_16-05-24_colheita_01-10-24.kml,2024-05-16,TRIGO,TRIGO,92.7,92.7,True,10.1
FEIJÃO_518865949-1_plantio_11-10-24_colheita_10-01-25.kml,2024-10-11,FEIJÃO,SOJA,92.3,2.6,False,10.1
FEIJÃO_517417706-1_plantio_26-01-24_colheita_01-04-24.kml,2024-01-26,FEIJÃO,FEIJÃO,56.8,56.8,True,10.1
TRIGO_519884480-1_plantio_01-06-25_colheita_01-10-25.kml,2025-06-01,TRIGO,TRIGO,93.4,93.4,True,10.1
SOJA_518480032-1_plantio_05-10-24_colheita_12-02-25.kml,2024-10-05,SOJA,SOJA,45.8,45.8,True,10.0
AVEIA_520079166-1_plantio_21-06-25_colheita_15-10-25.kml,2025-06-21,AVEIA,AVEIA,92.3,92.3,True,10.1
AVEIA_519528610-1_plantio_15-06-25_colheita_15-11-25.kml,2025-06-15,AVEIA,AVEIA,93.5,93.5,True,10.1
AVEIA_517471386-1_plantio_04-06-24_colheita_19-09-24.kml,2024-06-04,AVEIA,AVEIA,92.5,92.5,True,10.1
SOJA_518223020-2_plantio_10-11-24_colheita_20-03-25.kml,2024-11-10,SOJA,SOJA,93.9,93.9,True,10.1
SOJA_518455345-1_plantio_01-11-24_colheita_01-05-25.kml,2024-11-01,SOJA,SOJA,82.0,82.0,True,10.1
AVEIA_518139660-1_plantio_15-06-24_colheita_20-09-24.kml,2024-06-15,AVEIA,AVEIA,93.2,93.2,True,10.1
FEIJÃO_517298377-1_plantio_15-01-24_colheita_01-05-24.kml,2024-01-15,FEIJÃO,FEIJÃO,61.3,61.3,True,10.1
TRIGO_517547562-1_plantio_01-06-24_colheita_10-10-24.kml,2024-06-01,TRIGO,TRIGO,89.6,89.6,True,10.1
TRIGO_517784588-1_plantio_25-05-24_colheita_20-10-24.kml,2024-05-25,TRIGO,TRIGO,90.7,90.7,True,10.1
AVEIA_517746683-1_plantio_11-06-24_colheita_01-11-24.kml,2024-06-11,AVEIA,AVEIA,92.6,92.6,True,10.0
TRIGO_517877065-1_plantio_01-06-24_colheita_24-09-24.kml,2024-06-01,TRIGO,TRIGO,92.1,92.1,True,10.1
FEIJÃO_517523633-1_plantio_08-03-24_colheita_01-06-24.kml,2024-03-08,FEIJÃO,MILHO,85.2,9.9,False,10.1
FEIJÃO_519168980-1_plantio_05-02-25_colheita_05-05-25.kml,2025-02-05,FEIJÃO,MILHO,82.4,11.6,False,10.0
FEIJÃO_519001491-1_plantio_11-02-25_colheita_10-06-25.kml,2025-02-11,FEIJÃO,MILHO,64.0,29.7,False,10.1
MILHO_517265567-1_plantio_15-02-24_colheita_15-07-24.kml,2024-02-15,MILHO,MILHO,65.7,65.7,True,10.1
SOJA_518574664-2_plantio_01-11-24_colheita_10-03-25.kml,2024-11-01,SOJA,SOJA,75.9,75.9,True,10.1
FEIJÃO_518608868-1_plantio_20-09-24_colheita_14-12-24.kml,2024-09-20,FEIJÃO,MILHO,49.8,41.1,False,10.1
MILHO_520325000-1_plantio_01-09-25_colheita_01-03-26.kml,2025-09-01,MILHO,FEIJÃO,90.9,2.5,False,10.1
AVEIA_519909346-1_plantio_11-06-25_colheita_29-09-25.kml,2025-06-11,AVEIA,AVEIA,87.2,87.2,True,10.1
TRIGO_517472100-1_plantio_20-06-24_colheita_28-10-24.kml,2024-06-20,TRIGO,TRIGO,92.8,92.8,True,10.1
TRIGO_519882193-1_plantio_10-06-25_colheita_25-10-25.kml,2025-06-10,TRIGO,TRIGO,92.9,92.9,True,10.0
AVEIA_517949535-1_plantio_23-05-24_colheita_20-10-24.kml,2024-05-23,AVEIA,AVEIA,92.5,92.5,True,10.1
AVEIA_519645158-1_plantio_10-06-25_colheita_04-11-25.kml,2025-06-10,AVEIA,AVEIA,92.9,92.9,True,10.0
FEIJÃO_517322376-1_plantio_10-02-24_colheita_05-05-24.kml,2024-02-10,FEIJÃO,MILHO,69.0,23.7,False,10.1
TRIGO_517646395-1_plantio_21-05-24_colheita_05-10-24.kml,2024-05-21,TRIGO,TRIGO,93.4,93.4,True,10.0
SOJA_518685589-1_plantio_25-10-24_colheita_20-03-25.kml,2024-10-25,SOJA,SOJA,84.0,84.0,True,10.1
AVEIA_519778406-1_plantio_26-06-25_colheita_01-10-25.kml,2025-06-26,AVEIA,AVEIA,93.4,93.4,True,10.1
SOJA_518673080-1_plantio_27-12-24_colheita_05-07-25.kml,2024-12-27,SOJA,SOJA,56.7,56.7,True,10.0
TRIGO_517768917-1_plantio_25-06-24_colheita_02-11-24.kml,2024-06-25,TRIGO,TRIGO,90.0,90.0,True,10.1
TRIGO_517263667-1_plantio_01-05-24_colheita_24-08-24.kml,2024-05-01,TRIGO,TRIGO,92.9,92.9,True,10.1
AVEIA_519921431-1_plantio_21-05-25_colheita_25-10-25.kml,2025-05-21,AVEIA,AVEIA,92.7,92.7,True,10.1
SOJA_518234034-1_plantio_16-11-24_colheita_15-04-25.kml,2024-11-16,SOJA,SOJA,91.6,91.6,True,10.1
MILHO_518597650-1_plantio_10-09-24_colheita_29-12-24.kml,2024-09-10,MILHO,SOJA,42.4,23.6,False,10.1
SOJA_518922537-1_plantio_25-10-24_colheita_25-03-25.kml,2024-10-25,SOJA,SOJA,46.0,46.0,True,10.0
FEIJÃO_518383408-1_plantio_02-09-24_colheita_26-11-24.kml,2024-09-02,FEIJÃO,FEIJÃO,55.6,55.6,True,10.1
FEIJÃO_517400846-1_plantio_01-02-24_colheita_20-04-24.kml,2024-02-01,FEIJÃO,MILHO,50.1,42.5,False,10.0
FEIJÃO_519260008-2_plantio_01-02-25_colheita_10-05-25.kml,2025-02-01,FEIJÃO,FEIJÃO,94.2,94.2,True,10.1
MILHO_518606329-1_plantio_10-09-24_colheita_14-03-25.kml,2024-09-10,MILHO,SOJA,83.0,1.4,False,10.1
SOJA_518320578-1_plantio_15-11-24_colheita_30-03-25.kml,2024-11-15,SOJA,SOJA,89.2,89.2,True,10.1
FEIJÃO_517546663-1_plantio_25-02-24_colheita_09-06-24.kml,2024-02-25,FEIJÃO,MILHO,92.6,3.8,False,10.1
SOJA_518443383-1_plantio_11-09-24_colheita_15-01-25.kml,2024-09-11,SOJA,SOJA,77.6,77.6,True,10.1
FEIJÃO_519580354-1_plantio_20-02-25_colheita_01-06-25.kml,2025-02-20,FEIJÃO,FEIJÃO,90.3,90.3,True,10.0
AVEIA_517594898-1_plantio_11-05-24_colheita_29-08-24.kml,2024-05-11,AVEIA,AVEIA,93.2,93.2,True,10.1
TRIGO_517809371-1_plantio_21-05-24_colheita_15-10-24.kml,2024-05-21,TRIGO,TRIGO,93.5,93.5,True,10.1
TRIGO_517898150-1_plantio_15-06-24_colheita_08-10-24.kml,2024-06-15,TRIGO,TRIGO,93.0,93.0,True,10.0
AVEIA_518061035-1_plantio_01-06-24_colheita_01-10-24.kml,2024-06-01,AVEIA,AVEIA,93.8,93.8,True,10.1
TRIGO_519510007-1_plantio_01-07-25_colheita_28-11-25.kml,2025-07-01,TRIGO,TRIGO,91.7,91.7,True,10.1
TRIGO_517526565-1_plantio_21-04-24_colheita_01-09-24.kml,2024-04-21,TRIGO,TRIGO,93.1,93.1,True,10.1
MILHO_518848489-1_plantio_20-03-25_colheita_20-08-25.kml,2025-03-20,MILHO,MILHO,53.0,53.0,True,10.1
SOJA_518500033-1_plantio_10-12-24_colheita_15-04-25.kml,2024-12-10,SOJA,MILHO,59.5,24.0,False,10.1
