kml,data,true,pred,confianca,prob_true,acerto,tempo_seg
SOJA_518775944-1_plantio_20-10-24_colheita_20-03-25.kml,2024-10-20,SOJA,SOJA,76.1,76.1,True,10.1
MILHO_520311842-1_plantio_20-08-25_colheita_01-01-26.kml,2025-08-20,MILHO,MILHO,87.4,87.4,True,10.1
TRIGO_517681375-1_plantio_01-06-24_colheita_07-10-24.kml,2024-06-01,TRIGO,TRIGO,91.5,91.5,True,10.1
FEIJÃO_517260775-1_plantio_10-02-24_colheita_20-05-24.kml,2024-02-10,FEIJÃO,MILHO,77.8,16.3,False,10.1
AVEIA_517521708-1_plantio_01-06-24_colheita_01-10-24.kml,2024-06-01,AVEIA,AVEIA,92.3,92.3,True,10.1
SOJA_518226515-1_plantio_21-11-24_colheita_10-05-25.kml,2024-11-21,SOJA,SOJA,92.4,92.4,True,10.1
AVEIA_517638689-1_plantio_20-06-24_colheita_28-09-24.kml,2024-06-20,AVEIA,AVEIA,90.8,90.8,True,10.1
SOJA_518461310-1_plantio_02-11-24_colheita_15-03-25.kml,2024-11-02,SOJA,SOJA,83.9,83.9,True,10.1
TRIGO_518111978-1_plantio_18-06-24_colheita_05-11-24.kml,2024-06-18,TRIGO,TRIGO,92.6,92.6,True,10.1
TRIGO_517743572-1_plantio_23-04-24_colheita_01-09-24.kml,2024-04-23,TRIGO,TRIGO,91.4,91.4,True,10.1
MILHO_517948360-1_plantio_10-08-24_colheita_28-11-24.kml,2024-08-10,MILHO,MILHO,93.3,93.3,True,10.1
TRIGO_517531098-1_plantio_25-05-24_colheita_01-10-24.kml,2024-05-25,TRIGO,TRIGO,92.2,92.2,True,10.1
FEIJÃO_518949261-1_plantio_10-02-25_colheita_26-04-25.kml,2025-02-10,FEIJÃO,MILHO,48.5,44.6,False,10.1
SOJA_520153593-1_plantio_05-10-25_colheita_20-02-26.kml,2025-10-05,SOJA,SOJA,77.5,77.5,True,10.1
TRIGO_519542607-1_plantio_01-06-25_colheita_10-11-25.kml,2025-06-01,TRIGO,TRIGO,91.9,91.9,True,10.0
MILHO_518415949-1_plantio_01-09-24_colheita_15-01-25.kml,2024-09-01,MILHO,FEIJÃO,42.2,41.3,False,10.1
MILHO_518267327-1_plantio_20-08-24_colheita_01-01-25.kml,2024-08-20,MILHO,MILHO,77.1,77.1,True,10.1
FEIJÃO_520014532-1_plantio_26-09-25_colheita_15-12-25.kml,2025-09-26,FEIJÃO,SOJA,76.9,13.9,False,10.1
SOJA_518413052-1_plantio_25-10-24_colheita_25-03-25.kml,2024-10-25,SOJA,SOJA,47.0,47.0,True,10.1
TRIGO_517784588-1_plantio_25-05-24_colheita_20-10-24.kml,2024-05-25,TRIGO,TRIGO,90.8,90.8,True,10.1
MILHO_520332552-1_plantio_01-09-25_colheita_01-01-26.kml,2025-09-01,MILHO,FEIJÃO,91.2,4.1,False,10.1
TRIGO_519944633-1_plantio_11-06-25_colheita_28-10-25.kml,2025-06-11,TRIGO,TRIGO,93.1,93.1,True,10.1
TRIGO_517683095-1_plantio_06-06-24_colheita_10-10-24.kml,2024-06-06,TRIGO,TRIGO,92.5,92.5,True,10.1
FEIJÃO_520243016-1_plantio_30-09-25_colheita_10-01-26.kml,2025-09-30,FEIJÃO,FEIJÃO,85.8,85.8,True,10.1
FEIJÃO_517402057-1_plantio_07-02-24_colheita_12-05-24.kml,2024-02-07,FEIJÃO,MILHO,75.4,18.4,False,10.1
FEIJÃO_517259651-1_plantio_15-02-24_colheita_30-05-24.kml,2024-02-15,FEIJÃO,MILHO,46.9,46.0,False,10.1
TRIGO_517300148-1_plantio_10-06-24_colheita_10-10-24.kml,2024-06-10,TRIGO,TRIGO,92.0,92.0,True,10.1
TRIGO_517841008-1_plantio_05-06-24_colheita_01-10-24.kml,2024-06-05,TRIGO,TRIGO,93.1,93.1,True,10.1
MILHO_518415611-1_plantio_15-08-24_colheita_25-12-24.kml,2024-08-15,MILHO,MILHO,62.7,62.7,True,10.1
MILHO_520164806-1_plantio_28-05-25_colheita_01-12-25.kml,2025-05-28,MILHO,MILHO,81.0,81.0,True,10.1
FEIJÃO_518782035-1_plantio_14-09-24_colheita_14-12-24.kml,2024-09-14,FEIJÃO,MILHO,55.0,8.0,False,10.1
MILHO_517498237-1_plantio_11-04-24_colheita_20-10-24.kml,2024-04-11,MILHO,MILHO,93.5,93.5,True,10.1
SOJA_518367386-1_plantio_01-11-24_colheita_01-04-25.kml,2024-11-01,SOJA,SOJA,89.2,89.2,True,10.1
AVEIA_519895003-1_plantio_01-06-25_colheita_01-10-25.kml,2025-06-01,AVEIA,AVEIA,92.6,92.6,True,10.1
SOJA_517332944-1_plantio_26-01-24_colheita_10-04-24.kml,2024-01-26,SOJA,FEIJÃO,55.9,10.0,False,10.0
SOJA_519058436-1_plantio_15-11-24_colheita_26-03-25.kml,2024-11-15,SOJA,SOJA,91.9,91.9,True,10.1
TRIGO_519746520-1_plantio_10-06-25_colheita_31-10-25.kml,2025-06-10,TRIGO,TRIGO,93.2,93.2,True,10.1
FEIJÃO_517558721-1_plantio_28-02-24_colheita_12-06-24.kml,2024-02-28,FEIJÃO,MILHO,81.3,13.2,False,10.1
MILHO_518945570-1_plantio_25-09-24_colheita_10-02-25.kml,2024-09-25,MILHO,FEIJÃO,68.8,20.7,False,10.1
AVEIA_517360584-1_plantio_01-06-24_colheita_19-10-24.kml,2024-06-01,AVEIA,AVEIA,92.2,92.2,True,10.0
AVEIA_520338050-1_plantio_07-07-25_colheita_20-09-25.kml,2025-07-07,AVEIA,AVEIA,93.1,93.1,True,10.1
MILHO_518537026-1_plantio_26-02-25_colheita_01-06-25.kml,2025-02-26,MILHO,MILHO,59.7,59.7,True,10.1
FEIJÃO_518338403-1_plantio_10-09-24_colheita_20-12-24.kml,2024-09-10,FEIJÃO,MILHO,47.0,32.4,False,10.1
SOJA_518510239-1_plantio_15-10-24_colheita_21-03-25.kml,2024-10-15,SOJA,SOJA,57.8,57.8,True,10.1
MILHO_518257181-1_plantio_21-08-24_colheita_08-01-25.kml,2024-08-21,MILHO,MILHO,60.7,60.7,True,10.1
FEIJÃO_519258620-1_plantio_05-03-25_colheita_29-05-25.kml,2025-03-05,FEIJÃO,FEIJÃO,84.6,84.6,True,10.1
SOJA_520042227-1_plantio_10-10-25_colheita_02-02-26.kml,2025-10-10,SOJA,SOJA,70.7,70.7,True,10.1
MILHO_518678919-1_plantio_01-11-24_colheita_01-03-25.kml,2024-11-01,MILHO,SOJA,56.6,30.5,False,10.1
FEIJÃO_517470474-1_plantio_15-02-24_colheita_15-05-24.kml,2024-02-15,FEIJÃO,FEIJÃO,72.1,72.1,True,10.1
MILHO_519941299-1_plantio_15-09-25_colheita_23-01-26.kml,2025-09-15,MILHO,FEIJÃO,72.7,19.7,False,10.0
FEIJÃO_519417583-1_plantio_12-02-25_colheita_29-05-25.kml,2025-02-12,FEIJÃO,FEIJÃO,90.1,90.1,True,10.1
TRIGO_517564953-1_plantio_01-06-24_colheita_29-08-24.kml,2024-06-01,TRIGO,TRIGO,93.4,93.4,True,10.1
TRIGO_517335653-1_plantio_03-06-24_colheita_28-10-24.kml,2024-06-03,TRIGO,TRIGO,86.6,86.6,True,10.1
AVEIA_517522365-1_plantio_01-06-24_colheita_19-10-24.kml,2024-06-01,AVEIA,AVEIA,92.7,92.7,True,10.1
TRIGO_519856892-1_plantio_10-06-25_colheita_01-11-25.kml,2025-06-10,TRIGO,TRIGO,91.1,91.1,True,10.1
SOJA_518443383-1_plantio_11-09-24_colheita_15-01-25.kml,2024-09-11,SOJA,SOJA,77.6,77.6,True,10.1
TRIGO_517351987-1_plantio_20-04-24_colheita_20-08-24.kml,2024-04-20,TRIGO,TRIGO,89.0,89.0,True,10.1
SOJA_518077765-1_plantio_10-10-24_colheita_20-02-25.kml,2024-10-10,SOJA,SOJA,93.6,93.6,True,10.1
FEIJÃO_518911613-1_plantio_10-10-24_colheita_01-01-25.kml,2024-10-10,FEIJÃO,SOJA,42.0,23.4,False,10.1
SOJA_520242646-1_plantio_10-10-25_colheita_20-02-26.kml,2025-10-10,SOJA,SOJA,82.6,82.6,True,10.1
AVEIA_517879709-1_plantio_15-06-24_colheita_15-10-24.kml,2024-06-15,AVEIA,AVEIA,92.6,92.6,True,10.1
MILHO_518553919-1_plantio_25-08-24_colheita_05-01-25.kml,2024-08-25,MILHO,MILHO,82.2,82.2,True,10.1
FEIJÃO_518670290-1_plantio_28-09-24_colheita_17-12-24.kml,2024-09-28,FEIJÃO,FEIJÃO,77.1,77.1,True,10.1
FEIJÃO_518659284-1_plantio_15-09-24_colheita_15-12-24.kml,2024-09-15,FEIJÃO,SOJA,50.0,6.4,False,10.1
SOJA_520307203-1_plantio_01-10-25_colheita_01-02-26.kml,2025-10-01,SOJA,SOJA,72.4,72.4,True,10.1
SOJA_518570631-1_plantio_20-12-24_colheita_01-05-25.kml,2024-12-20,SOJA,SOJA,68.0,68.0,True,10.1
SOJA_518518247-1_plantio_01-11-24_colheita_20-04-25.kml,2024-11-01,SOJA,SOJA,73.8,73.8,True,10.1
SOJA_518569905-1_plantio_01-11-24_colheita_10-03-25.kml,2024-11-01,SOJA,SOJA,92.0,92.0,True,10.1
SOJA_519353103-1_plantio_10-01-25_colheita_20-04-25.kml,2025-01-10,SOJA,FEIJÃO,47.7,12.9,False,10.1
MILHO_517323205-1_plantio_01-03-24_colheita_15-08-24.kml,2024-03-01,MILHO,MILHO,80.9,80.9,True,10.1
TRIGO_517848143-1_plantio_05-06-24_colheita_30-10-24.kml,2024-06-05,TRIGO,TRIGO,93.1,93.1,True,10.1
TRIGO_520074588-1_plantio_21-06-25_colheita_10-10-25.kml,2025-06-21,TRIGO,TRIGO,92.4,92.4,True,10.1
MILHO_518893425-1_plantio_11-11-24_colheita_10-03-25.kml,2024-11-11,MILHO,MILHO,80.4,80.4,True,10.1
AVEIA_519753287-1_plantio_01-06-25_colheita_20-10-25.kml,2025-06-01,AVEIA,AVEIA,92.4,92.4,True,10.1
TRIGO_517968292-1_plantio_25-05-24_colheita_25-09-24.kml,2024-05-25,TRIGO,TRIGO,92.9,92.9,True,10.1
SOJA_518181955-1_plantio_20-10-24_colheita_15-02-25.kml,2024-10-20,SOJA,SOJA,60.8,60.8,True,10.1
AVEIA_520188869-1_plantio_01-07-25_colheita_18-11-25.kml,2025-07-01,AVEIA,AVEIA,92.6,92.6,True,10.1
FEIJÃO_517299604-1_plantio_22-01-24_colheita_06-05-24.kml,2024-01-22,FEIJÃO,MILHO,45.4,40.1,False,10.1
AVEIA_517530387-1_plantio_21-05-24_colheita_30-09-24.kml,2024-05-21,AVEIA,AVEIA,92.7,92.7,True,10.1
MILHO_519256275-1_plantio_15-01-25_colheita_15-06-25.kml,2025-01-15,MILHO,FEIJÃO,42.5,34.6,False,10.1
TRIGO_517599688-1_plantio_30-05-24_colheita_07-10-24.kml,2024-05-30,TRIGO,TRIGO,92.2,92.2,True,10.1
FEIJÃO_517419929-1_plantio_01-02-24_colheita_20-05-24.kml,2024-02-01,FEIJÃO,FEIJÃO,68.6,68.6,True,10.1
AVEIA_517689734-1_plantio_10-06-24_colheita_01-10-24.kml,2024-06-10,AVEIA,AVEIA,88.7,88.7,True,10.1
MILHO_520133916-1_plantio_21-08-25_colheita_19-12-25.kml,2025-08-21,MILHO,MILHO,92.7,92.7,True,10.1
SOJA_520254428-1_plantio_01-11-25_colheita_14-02-26.kml,2025-11-01,SOJA,SOJA,85.1,85.1,True,10.1
MILHO_519303684-1_plantio_21-02-25_colheita_25-07-25.kml,2025-02-21,MILHO,FEIJÃO,86.2,7.8,False,10.1
FEIJÃO_517400662-1_plantio_28-02-24_colheita_31-05-24.kml,2024-02-28,FEIJÃO,FEIJÃO,54.4,54.4,True,10.1
TRIGO_517859861-1_plantio_21-05-24_colheita_05-10-24.kml,2024-05-21,TRIGO,TRIGO,93.1,93.1,True,10.1
SOJA_519845564-1_plantio_01-09-25_colheita_02-01-26.kml,2025-09-01,SOJA,SOJA,93.5,93.5,True,10.1
FEIJÃO_519367570-1_plantio_15-02-25_colheita_11-05-25.kml,2025-02-15,FEIJÃO,FEIJÃO,77.9,77.9,True,10.1
